Year,Mo,Dy,tave,tmax,tmin,vp,rhmax,rhmin,pp,gust
2000,10,14,7.152,12.982000000000001,1.3219999999999998,0.647,0.898,0.38,0.0,7.7620000000000005
2000,10,15,7.925,16.418,-0.568,0.672,0.976,0.284,0.0,4.782
2000,10,16,9.003,18.014,-0.009000000000000001,0.706,0.965,0.265,0.0,8.095
2000,10,17,10.582,20.250999999999998,0.912,0.679,0.8740000000000001,0.191,0.0,4.822
2000,10,18,12.244000000000002,22.701999999999998,1.786,0.8270000000000001,0.943,0.21899999999999997,0.0,4.41
2000,10,19,12.722999999999999,22.845,2.6010000000000004,0.7490000000000001,0.873,0.146,0.0,11.368
2000,10,20,9.961,16.83,3.092,0.767,0.894,0.359,0.0,6.056
2000,10,21,11.344000000000001,21.865,0.8240000000000001,0.7809999999999999,0.951,0.213,0.0,5.86
2000,10,22,7.9879999999999995,10.499,5.477,0.91,1.01,0.6890000000000001,0.0,9.642999999999999
2000,10,23,6.846,9.107000000000001,4.586,0.902,1.0070000000000001,0.813,0.0,4.5280000000000005
2000,10,24,10.562999999999999,15.854000000000001,5.272,1.0170000000000001,1.002,0.593,0.0,6.292000000000001
2000,10,25,9.123,17.075,1.17,0.763,1.0090000000000001,0.31,0.0,6.586
2000,10,26,8.236,16.702,-0.23,0.691,0.977,0.292,0.0,5.41
2000,10,27,8.552999999999999,14.324000000000002,2.781,0.8190000000000001,0.9109999999999999,0.561,0.0,6.527
2000,10,28,11.376,14.82,7.933,1.133,1.015,0.669,0.0,5.037
2000,10,29,12.25,19.697,4.803,0.865,1.002,0.212,0.0,8.8
2000,10,30,10.27,16.956,3.5839999999999996,0.74,0.813,0.371,0.0,6.154
2000,10,31,5.587000000000001,8.23,2.943,0.785,1.002,0.727,0.0,7.546
2000,11,1,7.784,12.445,3.123,0.607,0.91,0.24100000000000002,0.0,12.936
2000,11,2,3.742,8.976,-1.4909999999999999,0.48200000000000004,0.9359999999999999,0.273,0.0,6.428999999999999
2000,11,3,3.5069999999999997,8.735,-1.7209999999999999,0.52,0.934,0.39,0.0,3.802
2000,11,4,4.232,13.535,-5.071000000000001,0.52,0.99,0.27,0.0,3.7039999999999997
2000,11,5,2.487,5.268,-0.293,0.47100000000000003,0.9840000000000001,0.307,0.0,9.192
2000,11,6,-0.9570000000000001,2.367,-4.282,0.375,0.958,0.36,0.0,11.544
2000,11,7,-0.026000000000000002,3.8310000000000004,-3.884,0.314,0.733,0.299,0.0,10.741
2000,11,8,0.569,6.385,-5.246,0.377,0.9009999999999999,0.285,0.0,7.781000000000001
2000,11,9,2.138,7.515,-3.239,0.395,0.753,0.358,0.0,7.487
2000,11,10,-4.651,-2.708,-6.595,0.36200000000000004,1.0,0.675,0.0,7.095
2000,11,11,-7.992000000000001,-5.856,-10.128,0.31,0.988,0.866,0.0,5.233
2000,11,12,-8.951,-3.344,-14.558,0.247,0.9740000000000001,0.62,0.0,4.096
2000,11,13,-8.198,-1.051,-15.345999999999998,0.22,0.948,0.392,0.0,3.9789999999999996
2000,11,14,-5.723,1.246,-12.690999999999999,0.264,0.93,0.396,0.0,3.312
2000,11,15,-2.244,5.39,-9.877,0.29100000000000004,0.9059999999999999,0.222,0.0,12.524000000000001
2000,11,16,-4.736000000000001,-0.114,-9.357999999999999,0.29600000000000004,0.898,0.48,0.0,7.526
2000,11,17,-5.2989999999999995,0.904,-11.502,0.257,0.9590000000000001,0.292,0.0,8.232000000000001
2000,11,18,,,,,,,,
2000,11,19,,,,,,,,
2000,11,20,-0.588,5.587000000000001,-6.763999999999999,0.33299999999999996,0.7559999999999999,0.385,0.0,5.606
2000,11,21,1.528,11.383,-8.327,0.308,0.768,0.136,0.0,6.154
2000,11,22,5.898,14.806,-3.009,0.43700000000000006,0.778,0.165,0.0,7.311
2000,11,23,1.84,9.487,-5.806,0.374,0.821,0.253,0.0,3.8810000000000002
2000,11,24,1.916,12.386,-8.555,0.392,0.958,0.163,0.0,8.663
2000,11,25,1.131,6.95,-4.688,0.39,0.816,0.364,0.0,5.821000000000001
2000,11,26,1.804,10.062000000000001,-6.455,0.40700000000000003,0.85,0.321,0.0,6.527
2000,11,27,1.9909999999999999,7.466,-3.485,0.451,0.857,0.425,0.0,10.016
2000,11,28,1.605,6.351,-3.142,0.39899999999999997,0.7240000000000001,0.441,0.0,11.485999999999999
2000,11,29,-1.9969999999999999,3.693,-7.688,0.332,0.868,0.39399999999999996,0.0,3.9
2000,11,30,1.985,10.124,-6.154,0.397,0.97,0.16,0.0,15.092
2000,12,1,,,,,,,,
2000,12,2,,,,,,,,
2000,12,3,,,,,,,,
2000,12,4,,,,,,,,
2000,12,5,,,,,,,,
2000,12,6,4.656000000000001,11.546,-2.233,0.40700000000000003,0.735,0.223,0.0,5.566
2000,12,7,4.113,11.19,-2.964,0.429,0.779,0.26899999999999996,0.0,8.957
2000,12,8,1.8630000000000002,4.694,-0.9670000000000001,0.54,0.93,0.618,0.0,4.841
2000,12,9,5.394,13.297,-2.51,0.534,0.9420000000000001,0.251,0.0,5.9
2000,12,10,-4.834,4.824,-14.492,0.304,0.987,0.442,0.0,8.31
2000,12,11,-13.767999999999999,-10.378,-17.159000000000002,0.16399999999999998,0.903,0.6509999999999999,0.0,5.7620000000000005
2000,12,12,-9.332,-3.2560000000000002,-15.407,0.22,0.927,0.535,0.0,4.292
2000,12,13,-9.087,-3.924,-14.25,0.24600000000000002,0.9620000000000001,0.64,0.0,3.508
2000,12,14,-0.546,9.497,-10.59,0.364,0.937,0.307,0.0,8.113999999999999
2000,12,15,1.8359999999999999,8.605,-4.933,0.368,0.8190000000000001,0.239,0.0,15.582
2000,12,16,-4.83,0.263,-9.922,0.23600000000000002,0.7809999999999999,0.326,0.0,11.936
2000,12,17,2.008,13.677,-9.662,0.41,0.937,0.225,0.0,18.248
2000,12,18,-2.43,3.279,-8.139,0.192,0.616,0.141,0.0,14.543
2000,12,19,0.327,9.769,-9.115,0.267,0.716,0.141,0.0,8.408
2000,12,20,-2.485,7.135,-12.105,0.313,0.9359999999999999,0.29600000000000004,0.0,13.190999999999999
2000,12,21,-8.075,-1.5659999999999998,-14.584000000000001,0.215,0.888,0.408,0.0,4.155
2000,12,22,0.862,11.762,-10.038,0.348,0.848,0.22399999999999998,0.0,12.72
2000,12,23,0.429,7.001,-6.144,0.419,0.97,0.363,0.0,5.625
2000,12,24,-3.0669999999999997,2.987,-9.121,0.341,0.914,0.489,0.0,3.998
2000,12,25,-5.541,-2.418,-8.664,0.35200000000000004,0.98,0.7609999999999999,0.0,3.998
2000,12,26,-5.643,3.761,-15.046,0.303,0.99,0.522,0.0,4.136
2000,12,27,1.1079999999999999,12.004000000000001,-9.789,0.42700000000000005,0.9740000000000001,0.319,0.0,5.018
2000,12,28,3.642,10.394,-3.11,0.41,0.762,0.273,0.0,7.742000000000001
2000,12,29,-3.31,2.9210000000000003,-9.542,0.315,0.899,0.42200000000000004,0.0,6.0760000000000005
2000,12,30,-3.923,0.636,-8.481,0.35200000000000004,1.004,0.537,0.0,3.391
2000,12,31,-3.233,-0.922,-5.542999999999999,0.435,1.0090000000000001,0.799,0.0,3.43
2001,1,1,-5.62,1.002,-12.242,0.335,1.006,0.6629999999999999,0.0,4.998
2001,1,2,-3.5660000000000003,4.934,-12.065999999999999,0.33399999999999996,0.987,0.43700000000000006,0.0,4.626
2001,1,3,2.036,11.536,-7.462999999999999,0.40399999999999997,0.938,0.20600000000000002,0.0,4.92
2001,1,4,7.257999999999999,20.019000000000002,-5.502999999999999,0.507,0.902,0.094,0.0,7.1339999999999995
2001,1,5,5.903,16.519000000000002,-4.712,0.47700000000000004,0.8440000000000001,0.185,0.0,7.664
2001,1,6,6.456,14.319,-1.4069999999999998,0.41700000000000004,0.691,0.17600000000000002,0.0,8.624
2001,1,7,-0.045,5.992999999999999,-6.082999999999999,0.369,0.892,0.322,0.0,6.428999999999999
2001,1,8,0.348,10.818,-10.122,0.308,0.862,0.12300000000000001,0.0,5.566
2001,1,9,-1.725,7.495,-10.945,0.276,0.86,0.16699999999999998,0.0,2.8810000000000002
2001,1,10,2.504,12.709000000000001,-7.702000000000001,0.32899999999999996,0.7340000000000001,0.16899999999999998,0.0,4.939
2001,1,11,1.5230000000000001,9.472999999999999,-6.428,0.35100000000000003,0.83,0.20199999999999999,0.0,5.742999999999999
2001,1,12,1.246,10.872,-8.381,0.341,0.838,0.185,0.0,6.625
2001,1,13,2.7760000000000002,7.506,-1.953,0.294,0.5539999999999999,0.239,0.0,14.425999999999998
2001,1,14,-2.046,3.534,-7.625,0.266,0.7,0.315,0.0,5.939
2001,1,15,-4.503,1.463,-10.469000000000001,0.292,0.983,0.354,0.0,7.899
2001,1,16,-6.665,-5.5920000000000005,-7.737,0.358,0.983,0.948,0.0,4.88
2001,1,17,-8.8,-1.831,-15.767999999999999,0.237,0.985,0.525,0.0,3.293
2001,1,18,-0.78,4.16,-5.718999999999999,0.361,0.828,0.426,0.0,5.0760000000000005
2001,1,19,-4.622,2.0140000000000002,-11.257,0.314,0.98,0.47100000000000003,0.0,4.724
2001,1,20,-0.214,6.959,-7.388,0.34,0.882,0.25,0.0,9.957
2001,1,21,-1.6969999999999998,6.553,-9.947000000000001,0.318,0.877,0.304,0.0,4.5280000000000005
2001,1,22,-1.524,5.006,-8.052999999999999,0.303,0.81,0.302,0.0,4.038
2001,1,23,-0.10400000000000001,4.532,-4.739,0.428,0.9059999999999999,0.506,0.0,4.41
2001,1,24,-1.6840000000000002,4.841,-8.208,0.373,0.899,0.484,0.0,6.782
2001,1,25,0.9740000000000001,8.163,-6.215,0.39799999999999996,1.002,0.213,0.0,14.052999999999999
2001,1,26,0.158,4.47,-4.155,0.287,0.652,0.281,0.0,10.702
2001,1,27,-3.135,0.5589999999999999,-6.829,0.39399999999999996,1.011,0.614,0.0,5.233
2001,1,28,-3.1639999999999997,-0.948,-5.381,0.428,1.0090000000000001,0.763,0.0,4.684
2001,1,29,1.32,7.153,-4.513,0.405,1.0,0.20600000000000002,0.0,12.27
2001,1,30,-2.026,3.2889999999999997,-7.3420000000000005,0.249,0.725,0.225,0.0,11.347999999999999
2001,1,31,-5.6129999999999995,1.484,-12.710999999999999,0.24,0.902,0.295,0.0,5.978
2001,2,1,-2.09,6.525,-10.705,0.28600000000000003,0.8079999999999999,0.287,0.0,8.193
2001,2,2,0.42100000000000004,7.747999999999999,-6.907,0.36,0.816,0.32899999999999996,0.0,6.331
2001,2,3,4.956,9.943999999999999,-0.032,0.48700000000000004,0.81,0.311,0.0,15.072000000000001
2001,2,4,-0.053,4.928,-5.035,0.39299999999999996,0.871,0.42200000000000004,0.0,7.546
2001,2,5,5.143,14.744000000000002,-4.457,0.508,0.927,0.228,0.0,13.955
2001,2,6,0.551,3.141,-2.04,0.5429999999999999,1.0070000000000001,0.7020000000000001,0.0,5.684
2001,2,7,-5.38,-1.138,-9.623,0.349,1.0190000000000001,0.6890000000000001,0.0,6.7620000000000005
2001,2,8,-11.1,-9.611,-12.589,0.23,0.971,0.784,0.0,4.724
2001,2,9,-12.818,-6.284,-19.351,0.158,0.8959999999999999,0.491,0.0,5.547000000000001
2001,2,10,-6.511,2.945,-15.966,0.248,0.893,0.43,0.0,5.586
2001,2,11,-0.325,9.644,-10.294,0.35100000000000003,0.955,0.22399999999999998,0.0,9.957
2001,2,12,-0.07,6.672000000000001,-6.813,0.382,0.8590000000000001,0.402,0.0,5.468
2001,2,13,0.976,9.293,-7.34,0.426,0.987,0.315,0.0,10.349
2001,2,14,-9.867,-7.566,-12.169,0.247,0.956,0.759,0.0,6.037000000000001
2001,2,15,-4.175,4.718999999999999,-13.07,0.293,0.9329999999999999,0.375,0.0,5.331
2001,2,16,-6.084,-3.891,-8.277000000000001,0.353,0.9890000000000001,0.83,0.0,6.252000000000001
2001,2,17,-1.084,3.832,-5.999,0.445,0.991,0.586,0.0,4.488
2001,2,18,2.636,9.254,-3.983,0.46799999999999997,0.93,0.33799999999999997,0.0,4.861000000000001
2001,2,19,3.372,9.155,-2.411,0.527,0.934,0.423,0.0,6.899
2001,2,20,1.5830000000000002,7.265,-4.098,0.556,1.0190000000000001,0.607,0.0,7.154
2001,2,21,3.7060000000000004,10.632,-3.221,0.499,1.024,0.231,0.0,9.976
2001,2,22,2.67,9.892000000000001,-4.553,0.51,1.003,0.376,0.0,7.468
2001,2,23,0.777,3.173,-1.62,0.547,1.01,0.685,0.0,4.5280000000000005
2001,2,24,3.824,8.787,-1.139,0.504,0.9940000000000001,0.262,0.0,11.995
2001,2,25,2.094,10.488,-6.3,0.401,0.882,0.249,0.0,5.742999999999999
2001,2,26,-2.0580000000000003,0.9670000000000001,-5.083,0.41600000000000004,0.993,0.591,0.0,7.801
2001,2,27,-6.7620000000000005,-4.762,-8.762,0.327,1.004,0.775,0.0,5.704
2001,2,28,-1.5030000000000001,5.827999999999999,-8.833,0.382,0.93,0.469,0.0,4.155
2001,3,1,3.804,13.755,-6.146,0.447,0.972,0.14300000000000002,0.0,8.252
2001,3,2,1.641,9.832,-6.55,0.4,0.8909999999999999,0.27399999999999997,0.0,5.194
2001,3,3,1.849,10.087,-6.39,0.386,0.838,0.271,0.0,7.801
2001,3,4,2.455,10.552999999999999,-5.643,0.449,0.9209999999999999,0.312,0.0,6.782
2001,3,5,5.746,15.722999999999999,-4.232,0.46,0.8079999999999999,0.195,0.0,5.194
2001,3,6,9.156,15.651,2.66,0.5479999999999999,0.68,0.266,0.0,13.425999999999998
2001,3,7,7.106,13.814,0.39799999999999996,0.611,0.841,0.371,0.0,6.664
2001,3,8,6.377000000000001,14.099,-1.344,0.614,0.9840000000000001,0.297,0.0,6.684
2001,3,9,8.115,16.958,-0.728,0.484,0.711,0.18600000000000003,0.0,7.272
2001,3,10,2.113,6.111000000000001,-1.885,0.602,1.023,0.6709999999999999,0.0,7.917999999999999
2001,3,11,-3.4130000000000003,-1.651,-5.1739999999999995,0.473,1.0190000000000001,0.971,0.0,6.0760000000000005
2001,3,12,2.944,11.866,-5.977,0.47700000000000004,1.018,0.248,0.0,10.152999999999999
2001,3,13,5.2620000000000005,13.432,-2.908,0.522,0.857,0.32,0.0,6.7620000000000005
2001,3,14,4.904,11.32,-1.5130000000000001,0.479,0.971,0.13699999999999998,0.0,13.25
2001,3,15,2.267,7.117999999999999,-2.585,0.413,0.951,0.19899999999999998,0.0,15.405999999999999
2001,3,16,0.48700000000000004,6.1129999999999995,-5.138,0.42100000000000004,0.982,0.349,0.0,5.997999999999999
2001,3,17,-1.117,1.067,-3.301,0.473,0.996,0.6859999999999999,0.0,4.92
2001,3,18,2.378,9.46,-4.702,0.478,1.014,0.307,0.0,10.31
2001,3,19,5.122999999999999,16.316,-6.07,0.505,0.9570000000000001,0.192,0.0,5.1739999999999995
2001,3,20,11.454,20.746,2.161,0.625,0.715,0.21100000000000002,0.0,10.662
2001,3,21,10.828,17.062,4.593999999999999,0.797,0.853,0.376,0.0,6.135
2001,3,22,9.8,17.664,1.9369999999999998,0.773,0.991,0.28600000000000003,0.0,9.408
2001,3,23,8.482999999999999,17.8,-0.833,0.626,0.972,0.158,0.0,11.094000000000001
2001,3,24,-0.331,0.718,-1.381,0.574,1.014,0.91,0.0,5.272
2001,3,25,-0.012,1.479,-1.5030000000000001,0.565,1.0170000000000001,0.835,0.0,5.0760000000000005
2001,3,26,0.9590000000000001,3.795,-1.8769999999999998,0.594,1.022,0.792,0.0,5.4879999999999995
2001,3,27,7.221,13.485,0.9570000000000001,0.609,1.01,0.188,0.0,10.604000000000001
2001,3,28,3.426,9.9,-3.048,0.504,0.895,0.396,0.0,7.0360000000000005
2001,3,29,4.031000000000001,7.763999999999999,0.298,0.6679999999999999,1.0070000000000001,0.633,0.0,5.684
2001,3,30,6.105,13.767999999999999,-1.558,0.591,1.02,0.23600000000000002,0.0,15.308
2001,3,31,3.197,8.972000000000001,-2.5789999999999997,0.565,1.01,0.46299999999999997,0.0,7.0360000000000005
2001,4,1,10.097999999999999,20.397000000000002,-0.201,0.66,0.907,0.163,0.0,12.446
2001,4,2,13.165,19.983,6.347,0.672,0.708,0.18100000000000002,0.0,10.447000000000001
2001,4,3,11.714,21.070999999999998,2.356,0.8440000000000001,0.9420000000000001,0.28600000000000003,0.0,9.094
2001,4,4,12.075,16.528,7.622000000000001,1.058,0.978,0.523,0.0,7.388999999999999
2001,4,5,11.174000000000001,14.895,7.452999999999999,1.0070000000000001,0.9640000000000001,0.552,0.0,4.959
2001,4,6,9.561,12.023,7.099,0.818,0.983,0.39,0.0,10.388
2001,4,7,11.805,16.823,6.787000000000001,0.526,0.5710000000000001,0.19,0.0,10.995999999999999
2001,4,8,9.185,15.216,3.153,0.659,0.951,0.184,0.0,12.524000000000001
2001,4,9,8.827,16.665,0.9890000000000001,0.6729999999999999,0.96,0.22699999999999998,0.0,10.074
2001,4,10,2.7689999999999997,5.346,0.192,0.642,1.018,0.706,0.0,5.566
2001,4,11,4.04,7.944,0.136,0.6,1.023,0.449,0.0,14.386
2001,4,12,5.3629999999999995,9.045,1.681,0.647,0.898,0.5479999999999999,0.0,9.702
2001,4,13,7.082999999999999,13.415,0.7509999999999999,0.5770000000000001,0.9179999999999999,0.23,0.0,7.917999999999999
2001,4,14,7.99,16.029,-0.049,0.5720000000000001,0.858,0.21100000000000002,0.0,12.210999999999999
2001,4,15,7.023,14.069,-0.024,0.6,0.856,0.341,0.0,9.839
2001,4,16,3.55,6.7139999999999995,0.385,0.503,0.775,0.504,0.0,9.584
2001,4,17,9.187999999999999,15.833,2.542,0.7290000000000001,0.863,0.392,0.0,6.821000000000001
2001,4,18,14.237,26.759,1.715,0.857,0.9570000000000001,0.1,0.0,9.702
2001,4,19,17.262,25.069000000000003,9.454,0.56,0.505,0.065,0.0,15.033
2001,4,20,8.736,13.355,4.1160000000000005,0.735,0.92,0.384,0.0,7.311
2001,4,21,5.003,9.751,0.256,0.6859999999999999,1.02,0.555,0.0,7.702999999999999
2001,4,22,2.0469999999999997,4.78,-0.6859999999999999,0.5710000000000001,1.028,0.585,0.0,10.857999999999999
2001,4,23,5.312,13.21,-2.585,0.5760000000000001,0.9229999999999999,0.37,0.0,6.625
2001,4,24,9.898,18.45,1.345,0.733,0.89,0.314,0.0,8.016
2001,4,25,12.495999999999999,21.381999999999998,3.609,0.7959999999999999,0.8320000000000001,0.267,0.0,5.7620000000000005
2001,4,26,14.251,24.159000000000002,4.343999999999999,0.841,0.873,0.16399999999999998,0.0,5.88
2001,4,27,16.101,25.456999999999997,6.745,0.877,0.8140000000000001,0.145,0.0,7.644
2001,4,28,15.604000000000001,24.65,6.557,0.986,0.873,0.24100000000000002,0.0,8.35
2001,4,29,16.202,25.044,7.359,0.956,0.852,0.187,0.0,14.72
2001,4,30,16.565,24.756,8.375,0.8109999999999999,0.688,0.17300000000000001,0.0,8.408
2001,5,1,17.331,26.963,7.699,0.863,0.747,0.125,0.0,11.682
2001,5,2,3.822,7.3660000000000005,0.27699999999999997,0.643,1.024,0.579,0.0,10.642999999999999
2001,5,3,1.6280000000000001,3.1439999999999997,0.113,0.682,1.025,0.9590000000000001,0.0,2.94
2001,5,4,2.822,4.803999999999999,0.8390000000000001,0.75,1.024,0.9790000000000001,0.0,3.7239999999999998
2001,5,5,8.746,13.82,3.6719999999999997,0.862,1.011,0.518,0.0,8.996
2001,5,6,9.693,14.832,4.553999999999999,0.789,0.9990000000000001,0.313,0.0,9.251
2001,5,7,9.926,16.347,3.505,0.7509999999999999,0.882,0.348,0.0,7.0760000000000005
2001,5,8,13.024000000000001,22.785,3.263,0.851,0.915,0.22,0.0,7.605
2001,5,9,16.003,25.665,6.34,0.847,0.777,0.155,0.0,14.21
2001,5,10,17.359,25.974,8.744,0.9620000000000001,0.835,0.136,0.0,6.957999999999999
2001,5,11,14.927999999999999,19.885,9.971,1.061,0.8220000000000001,0.429,0.0,8.212
2001,5,12,17.171,27.69,6.653,1.067,0.98,0.11,0.0,6.801
2001,5,13,19.035,30.127,7.943,1.073,0.84,0.134,0.0,8.33
2001,5,14,18.519000000000002,27.559,9.479,1.216,0.8690000000000001,0.271,0.0,8.663
2001,5,15,17.913,26.458000000000002,9.369,1.1520000000000001,0.895,0.228,0.0,8.781
2001,5,16,18.669,22.899,14.437999999999999,1.08,0.703,0.301,0.0,11.210999999999999
2001,5,17,12.807,16.757,8.857999999999999,1.09,1.001,0.474,0.0,10.212
2001,5,18,14.565,22.811,6.319,1.097,1.026,0.297,0.0,7.664
2001,5,19,14.794,19.177,10.411,1.274,0.9620000000000001,0.552,0.0,6.1739999999999995
2001,5,20,11.140999999999998,21.71,0.5710000000000001,0.8140000000000001,0.9990000000000001,0.23,0.0,16.366
2001,5,21,7.897,15.33,0.46299999999999997,0.46399999999999997,0.6809999999999999,0.193,0.0,12.524000000000001
2001,5,22,13.808,23.750999999999998,3.865,0.745,0.768,0.17600000000000002,0.0,10.78
2001,5,23,16.088,26.5,5.676,0.8420000000000001,0.7829999999999999,0.139,0.0,14.112
2001,5,24,15.177,25.131999999999998,5.223,0.8759999999999999,0.868,0.14800000000000002,0.0,13.818
2001,5,25,13.074000000000002,22.239,3.909,0.948,0.9590000000000001,0.301,0.0,6.194
2001,5,26,16.113,23.97,8.257,1.1059999999999999,0.9179999999999999,0.29100000000000004,0.0,6.546
2001,5,27,16.305999999999997,21.574,11.039000000000001,1.344,0.96,0.49,0.0,5.527
2001,5,28,16.23,22.147,10.314,1.4,1.018,0.5,0.0,5.252999999999999
2001,5,29,17.758,23.46,12.055,1.3659999999999999,0.9890000000000001,0.355,0.0,8.683
2001,5,30,14.334000000000001,18.669,9.998,1.268,1.005,0.547,0.0,7.977
2001,5,31,15.99,24.949,7.032,1.172,1.016,0.275,0.0,8.977
2001,6,1,18.430999999999997,27.476999999999997,9.385,1.205,0.935,0.201,0.0,8.644
2001,6,2,17.775,25.585,9.965,1.093,0.853,0.221,0.0,6.801
2001,6,3,14.418,17.373,11.463,1.27,1.022,0.524,0.0,8.937999999999999
2001,6,4,12.965,16.814,9.117,1.2690000000000001,1.026,0.6729999999999999,0.0,7.1339999999999995
2001,6,5,15.325999999999999,21.807,8.844,1.203,1.002,0.379,0.0,8.448
2001,6,6,18.762,27.430999999999997,10.093,1.197,0.925,0.18100000000000002,0.0,7.82
2001,6,7,20.719,26.664,14.774000000000001,1.525,0.9079999999999999,0.34,0.0,8.271
2001,6,8,20.576,28.851999999999997,12.3,1.4709999999999999,0.975,0.239,0.0,7.311
2001,6,9,21.954,30.406999999999996,13.502,1.462,0.94,0.16899999999999998,0.0,8.016
2001,6,10,22.133000000000003,33.064,11.200999999999999,1.38,0.91,0.125,0.0,15.935
2001,6,11,23.459,33.912,13.005999999999998,1.1540000000000001,0.715,0.084,0.0,11.192
2001,6,12,23.354,29.695,17.012,1.52,0.929,0.13,0.0,12.27
2001,6,13,11.614,16.937,6.29,0.897,0.988,0.324,0.0,11.642000000000001
2001,6,14,12.652000000000001,20.823,4.481,0.845,0.995,0.159,0.0,10.937000000000001
2001,6,15,16.985,28.429000000000002,5.542000000000001,0.884,0.805,0.10800000000000001,0.0,9.722000000000001
2001,6,16,17.4,25.391,9.408999999999999,1.141,0.804,0.344,0.0,5.957999999999999
2001,6,17,21.253,32.496,10.01,1.249,0.903,0.086,0.0,8.016
2001,6,18,21.415,32.347,10.482000000000001,1.0,0.6940000000000001,0.09,0.0,11.29
2001,6,19,16.445,20.517,12.374,1.0190000000000001,0.69,0.4,0.0,6.782
2001,6,20,17.963,23.945,11.982000000000001,1.328,0.86,0.43,0.0,6.801
2001,6,21,18.566,25.114,12.017999999999999,1.3659999999999999,0.9359999999999999,0.342,0.0,5.7620000000000005
2001,6,22,20.878,30.043000000000003,11.713,1.335,0.8859999999999999,0.196,0.0,10.192
2001,6,23,22.139,33.658,10.62,1.3519999999999999,0.887,0.128,0.0,12.779000000000002
2001,6,24,23.078000000000003,32.613,13.543,1.2930000000000001,0.7290000000000001,0.187,0.0,13.25
2001,6,25,24.375999999999998,32.486999999999995,16.265,1.5590000000000002,0.8109999999999999,0.21,0.0,7.35
2001,6,26,23.162,31.375999999999998,14.947000000000001,1.5530000000000002,0.836,0.258,0.0,7.526
2001,6,27,23.688000000000002,31.101999999999997,16.273,1.462,0.7879999999999999,0.21100000000000002,0.0,5.252999999999999
2001,6,28,23.956999999999997,33.852,14.062000000000001,1.465,0.821,0.163,0.0,6.919
2001,6,29,24.905,33.647,16.163,1.4880000000000002,0.784,0.16,0.0,11.878
2001,6,30,26.287,36.074,16.5,1.5530000000000002,0.743,0.166,0.0,9.173
2001,7,1,25.023000000000003,34.586999999999996,15.459000000000001,1.514,0.8009999999999999,0.153,0.0,9.996
2001,7,2,24.473000000000003,33.381,15.565,1.629,0.929,0.132,0.0,12.485
2001,7,3,21.924,29.87,13.979000000000001,1.4580000000000002,0.852,0.256,0.0,10.839
2001,7,4,23.436,30.709,16.164,1.6869999999999998,0.937,0.233,0.0,11.819
2001,7,5,24.473000000000003,32.041,16.905,1.722,0.846,0.276,0.0,11.113
2001,7,6,25.803,34.461,17.145,1.7519999999999998,0.8640000000000001,0.19,0.0,8.957
2001,7,7,25.570999999999998,32.728,18.414,1.82,0.846,0.264,0.0,8.644
2001,7,8,24.404,31.195,17.612000000000002,1.85,0.9359999999999999,0.27399999999999997,0.0,15.445
2001,7,9,22.956999999999997,29.287,16.627,1.7169999999999999,0.83,0.395,0.0,8.154
2001,7,10,22.768,27.826999999999998,17.71,1.8159999999999998,0.8590000000000001,0.452,0.0,10.192
2001,7,11,23.198,29.524,16.873,1.818,0.9159999999999999,0.36200000000000004,0.0,7.291
2001,7,12,22.055999999999997,28.041,16.072,1.936,0.985,0.474,0.0,10.623
2001,7,13,21.004,27.159000000000002,14.849,1.776,1.0070000000000001,0.42,0.0,9.427999999999999
2001,7,14,20.33,26.235,14.425,1.694,0.966,0.45399999999999996,0.0,5.312
2001,7,15,22.125,28.766,15.485,1.591,0.897,0.297,0.0,7.37
2001,7,16,24.233,32.576,15.890999999999998,1.3130000000000002,0.7659999999999999,0.10099999999999999,0.0,5.86
2001,7,17,22.26,31.252,13.267999999999999,0.95,0.6,0.10800000000000001,0.0,7.585
